0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
2438619 [qtp1992630282-15] INFO  org.apache.solr.core.SolrCore  – [blacklight-core] webapp=/solr path=/select params={f.dc_creator_sm.facet.limit=9&f.dc_rights_s.facet.limit=9&facet=true&sort=score+desc,+dc_title_sort+asc&f.solr_year_i.facet.limit=11&f.dc_format_s.facet.limit=9&stats=true&f.dct_provenance_s.facet.limit=9&q.alt=*:*&f.dc_publisher_s.facet.limit=9&wt=ruby&rows=10&f.layer_geom_type_s.facet.limit=9&f.dct_spatial_sm.facet.limit=9&start=0&stats.field=solr_year_i&f.dc_subject_sm.facet.limit=9&f.dct_isPartOf_sm.facet.limit=9&facet.field=dct_provenance_s&facet.field=dc_creator_sm&facet.field=dc_publisher_s&facet.field=dc_subject_sm&facet.field=dct_spatial_sm&facet.field=dct_isPartOf_sm&facet.field=solr_year_i&facet.field=dc_rights_s&facet.field=layer_geom_type_s&facet.field=dc_format_s&qt=search} hits=158 status=0 QTime=11 
2441718 [qtp1992630282-16] INFO  org.apache.solr.core.SolrCore  – [blacklight-core] webapp=/solr path=/select params={f.dc_creator_sm.facet.limit=9&f.dc_rights_s.facet.limit=9&facet=true&sort=score+desc,+dc_title_sort+asc&f.solr_year_i.facet.limit=11&f.dc_format_s.facet.limit=9&stats=true&f.dct_provenance_s.facet.limit=9&q.alt=*:*&f.dc_publisher_s.facet.limit=9&wt=ruby&rows=10&f.layer_geom_type_s.facet.limit=9&f.dct_spatial_sm.facet.limit=9&start=0&stats.field=solr_year_i&f.dc_subject_sm.facet.limit=9&f.dct_isPartOf_sm.facet.limit=9&facet.field=dct_provenance_s&facet.field=dc_creator_sm&facet.field=dc_publisher_s&facet.field=dc_subject_sm&facet.field=dct_spatial_sm&facet.field=dct_isPartOf_sm&facet.field=solr_year_i&facet.field=dc_rights_s&facet.field=layer_geom_type_s&facet.field=dc_format_s&qt=search&fq={!raw+f%3Ddct_provenance_s}New+York+University} hits=4 status=0 QTime=11 
3536555 [qtp1992630282-18] INFO  org.apache.solr.core.SolrCore  – [blacklight-core] webapp=/solr path=/select params={f.dc_creator_sm.facet.limit=9&f.dc_rights_s.facet.limit=9&facet=true&sort=score+desc,+dc_title_sort+asc&f.solr_year_i.facet.limit=11&f.dc_format_s.facet.limit=9&stats=true&f.dct_provenance_s.facet.limit=9&q.alt=*:*&f.dc_publisher_s.facet.limit=9&wt=ruby&rows=10&f.layer_geom_type_s.facet.limit=9&f.dct_spatial_sm.facet.limit=9&start=0&stats.field=solr_year_i&f.dc_subject_sm.facet.limit=9&f.dct_isPartOf_sm.facet.limit=9&facet.field=dct_provenance_s&facet.field=dc_creator_sm&facet.field=dc_publisher_s&facet.field=dc_subject_sm&facet.field=dct_spatial_sm&facet.field=dct_isPartOf_sm&facet.field=solr_year_i&facet.field=dc_rights_s&facet.field=layer_geom_type_s&facet.field=dc_format_s&qt=search} hits=158 status=0 QTime=17 
3540361 [qtp1992630282-11] INFO  org.apache.solr.core.SolrCore  – [blacklight-core] webapp=/solr path=/select params={f.dc_creator_sm.facet.limit=9&f.dc_rights_s.facet.limit=9&facet=true&sort=score+desc,+dc_title_sort+asc&f.solr_year_i.facet.limit=11&f.dc_format_s.facet.limit=9&stats=true&f.dct_provenance_s.facet.limit=9&q.alt=*:*&f.dc_publisher_s.facet.limit=9&wt=ruby&rows=10&f.layer_geom_type_s.facet.limit=9&f.dct_spatial_sm.facet.limit=9&start=0&stats.field=solr_year_i&f.dc_subject_sm.facet.limit=9&f.dct_isPartOf_sm.facet.limit=9&facet.field=dct_provenance_s&facet.field=dc_creator_sm&facet.field=dc_publisher_s&facet.field=dc_subject_sm&facet.field=dct_spatial_sm&facet.field=dct_isPartOf_sm&facet.field=solr_year_i&facet.field=dc_rights_s&facet.field=layer_geom_type_s&facet.field=dc_format_s&qt=search&fq={!raw+f%3Ddct_provenance_s}New+York+University} hits=4 status=0 QTime=11 
5638682 [Thread-0] INFO  org.eclipse.jetty.server.Server  – Graceful shutdown SocketConnector@0.0.0.0:8983
5638704 [Thread-0] INFO  org.eclipse.jetty.server.Server  – Graceful shutdown o.e.j.w.WebAppContext{/solr,file:/home/ubuntu/nyugeoblacklight/jetty/solr-webapp/webapp/},/home/ubuntu/nyugeoblacklight/jetty/webapps/solr.war
5639706 [Thread-0] INFO  org.apache.solr.core.CoreContainer  – Shutting down CoreContainer instance=1847028613
5639706 [Thread-0] INFO  org.apache.solr.core.SolrCore  – [blacklight-core]  CLOSING SolrCore org.apache.solr.core.SolrCore@580a657c
5639708 [Thread-0] INFO  org.apache.solr.update.UpdateHandler  – closing DirectUpdateHandler2{commits=1,autocommit maxTime=15000ms,autocommits=0,soft autocommits=0,optimizes=0,rollbacks=0,expungeDeletes=0,docsPending=0,adds=0,deletesById=0,deletesByQuery=0,errors=0,cumulative_adds=1,cumulative_deletesById=0,cumulative_deletesByQuery=0,cumulative_errors=0,transaction_logs_total_size=14338,transaction_logs_total_number=11}
5639708 [Thread-0] INFO  org.apache.solr.update.SolrCoreState  – Closing SolrCoreState
5639709 [Thread-0] INFO  org.apache.solr.update.DefaultSolrCoreState  – SolrCoreState ref count has reached 0 - closing IndexWriter
5639709 [Thread-0] INFO  org.apache.solr.update.DefaultSolrCoreState  – closing IndexWriter with IndexWriterCloser
5639855 [Thread-0] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onCommit: commits: num=2
	commit{dir=NRTCachingDirectory(MMapDirectory@/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index lockFactory=NativeFSLockFactory@/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_6g,generation=232}
	commit{dir=NRTCachingDirectory(MMapDirectory@/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index lockFactory=NativeFSLockFactory@/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_6h,generation=233}
5639855 [Thread-0] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 233
5639869 [Thread-0] INFO  org.apache.solr.core.SolrCore  – [blacklight-core] Closing main searcher on request.
5639880 [Thread-0] INFO  org.apache.solr.core.CachingDirectoryFactory  – Closing NRTCachingDirectoryFactory - 2 directories currently being tracked
5639883 [Thread-0] INFO  org.apache.solr.core.CachingDirectoryFactory  – looking to close /home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data [CachedDir<<refCount=0;path=/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data;done=false>>]
5639883 [Thread-0] INFO  org.apache.solr.core.CachingDirectoryFactory  – Closing directory: /home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data
5639883 [Thread-0] INFO  org.apache.solr.core.CachingDirectoryFactory  – looking to close /home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index [CachedDir<<refCount=0;path=/home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index;done=false>>]
5639883 [Thread-0] INFO  org.apache.solr.core.CachingDirectoryFactory  – Closing directory: /home/ubuntu/nyugeoblacklight/jetty/solr/blacklight-core/data/index
5639886 [Thread-0] INFO  org.eclipse.jetty.server.handler.ContextHandler  – stopped o.e.j.w.WebAppContext{/solr,file:/home/ubuntu/nyugeoblacklight/jetty/solr-webapp/webapp/},/home/ubuntu/nyugeoblacklight/jetty/webapps/solr.war
